Tract,ZIP,County,ApproxLoc,TotPop19,CIscore,CIscoreP,Ozone,OzoneP,PM2_5,PM2_5_P,DieselPM,DieselPM_P,Pesticide,PesticideP,Tox_Rel,Tox_Rel_P,Traffic,TrafficP,DrinkWat,DrinkWatP,Lead,Lead_P,Cleanup,CleanupP,GWThreat,GWThreatP,HazWaste,HazWasteP,ImpWatBod,ImpWatBodP,SolWaste,SolWasteP,PollBurd,PolBurdSc,PolBurdP,Asthma,AsthmaP,LowBirtWt,LowBirWP,Cardiovas,CardiovasP,Educatn,EducatP,Ling_Isol,Ling_IsolP,Poverty,PovertyP,Unempl,UnemplP,HousBurd,HousBurdP,PopChar,PopCharSc,PopCharP,Child_10,Pop_10_64,Elderly65,Hispanic,White,AfricanAm,NativeAm,OtherMult,Shape_Leng,Shape_Area,AAPI,geometry
06037553100,90706,Los Angeles,Bellflower,6770,40.71658343,76.21028744,0.04435661,37.57311761,11.86178203,71.76104543,0.410313109,85.43870566,0.0,0.0,5232.703369,92.91072768,1747.20538,82.8125,512.0807438,61.62108155,70.14041186,79.28166352,0.0,0.0,1.6,10.70894903,0.47,67.04169424,4.0,43.78412432,2.2,54.84536082,54.37524535,6.639206657,81.08276291,61.64,71.08673978,4.94,50.71850141,17.57,78.83848455,16.7,59.11161731,5.0,37.66409528,30.6,54.78643216,7.6,72.52732952,13.9,32.71229404,59.12079779,6.132748315,64.14523449,17.2821,71.4328,11.2851,46.7947,17.4151,12.9985,0.2806,3.9586,6915.73022751,2072149.74672,18.5524,"POLYGON ((175010.6640000008 -457892.87179999985, 175052.74069999903 -458086.04729999974, 174924.30700000003 -458054.6654000003, 174335.9272999987 -457646.62430000026, 174183.23330000043 -457558.1414000001, 174144.70279999822 -456330.9093000004, 174155.07279999927 -456233.4168999996, 174205.56320000067 -456101.5153000001, 174216.92320000008 -456011.9899000004, 174200.03990000114 -455301.91889999993, 174979.95039999858 -455287.27660000045, 175008.60570000112 -456653.6026999997, 175030.6849000007 -456846.5142000001, 175015.8478000015 -456960.8468000004, 174978.4717000015 -456961.2598000001, 175010.6640000008 -457892.87179999985))"
06037554514,90703,Los Angeles,Cerritos,4700,18.82834428,34.79576399,0.04490202,39.98755445,11.89070824,72.79402614,0.634946042,94.02613566,0.0,0.0,4077.456787,89.65991498,2312.729706,90.75,387.3260008,40.73935307,29.28723575,23.04977946,1.2,18.70100784,6.0,35.01577287,0.4,61.57511582,0.0,0.0,0.0,0.0,45.27002341,5.527460867,57.3988799,30.53,25.84745763,4.31,33.94919169,9.68,26.89431705,7.5,32.1564161,10.5,63.68926783,20.9,36.10552764,4.4,36.4393545,10.4,15.50063371,32.83761437,3.406327921,24.07967726,7.8085,74.0638,18.1277,17.6809,12.8936,9.3404,0.0,2.9787,6630.30311405,1506308.03029,57.1064,"POLYGON ((179173.29569999874 -459215.7411000002, 178566.0683999993 -459232.5603, 178555.99960000068 -458828.8733999999, 178354.03880000114 -458833.3150000004, 178352.5637000017 -458792.6341000004, 178553.2012999989 -458786.8881999999, 178541.27589999884 -458423.8375000004, 177647.80959999934 -458448.30200000014, 177640.6876000017 -458197.19099999964, 177680.63919999823 -458195.7161999997, 177675.62170000002 -458039.40699999966, 178120.70309999958 -458026.60780000035, 178107.56940000132 -457625.97310000006, 179117.85379999876 -457602.4029000001, 179173.29569999874 -459215.7411000002))"
06037554516,90703,Los Angeles,Cerritos,3885,21.87401631,41.95663137,0.04435661,37.57311761,11.86959561,71.91039203,0.0451687,16.11698818,0.0,0.0,3774.993367,88.12203051,740.3555847,39.5125,384.5506023,40.43961534,21.79997036,14.3163201,0.0,0.0,1.5,10.64253694,0.21,37.68365321,6.0,58.69382612,9.5,89.82817869,38.78912665,4.736144659,39.60174238,27.72,21.37337986,5.99,74.90377213,8.86,19.95264207,5.7,24.60136674,15.8,78.99580457,5.7,2.336683417,12.6,93.49297241,17.6,52.09125475,44.52344053,4.618527914,41.91880988,6.7954,67.8764,25.3282,16.036,10.7336,14.4659,0.2831,0.0,6561.58457659,1456373.15993,58.4813,"POLYGON ((179201.43239999935 -460022.38549999986, 179249.47780000046 -461399.7895999998, 178444.30209999904 -461423.8558, 178411.4162000008 -460489.6354, 178578.80000000075 -460608.36060000025, 178721.6501000002 -460604.1206, 178701.54069999978 -460035.0290999999, 178496.44900000095 -460041.6447999999, 178489.54439999908 -459843.33550000004, 178589.16429999843 -459839.64410000015, 178566.0683999993 -459232.5603, 179173.29569999874 -459215.7411000002, 179201.43239999935 -460022.38549999986))"
06037554600,90650,Los Angeles,Norwalk,4173,31.86849805,62.14069592,0.04490202,39.98755445,11.92696003,74.41194773,0.190627682,60.33602987,0.0,0.0,4487.56661,91.19779945,1378.990944,74.8125,560.0494123,65.6675409,72.79312836,82.21802142,0.1,2.071668533,14.25,56.3340528,0.355,56.69093316,0.0,0.0,1.0,35.71592211,50.77345459,6.199428721,72.25886745,31.74,28.26520439,4.52,39.19681807,12.01,46.17397807,15.0,55.34042015,15.8,78.99580457,23.9,42.4120603,7.0,67.47787611,19.8,61.9391635,49.55586588,5.14055399,49.60917801,8.9145,76.7793,14.3063,46.1538,12.1735,2.2526,0.1198,1.965,4428.89602682,1051148.9288,37.3353,"POLYGON ((177414.8321999982 -457641.8996000001, 176609.93510000035 -457662.58210000023, 176615.1512000002 -457825.1002000002, 176510.53390000015 -457827.6500000004, 176511.65819999948 -457865.1216000002, 176213.66699999943 -457870.0044999998, 176182.7996999994 -456867.9266999997, 177394.36030000076 -456835.73730000015, 177414.8321999982 -457641.8996000001))"
06037554521,90703,Los Angeles,Cerritos,5949,31.67375965,61.73726677,0.04435661,37.57311761,11.78434659,69.17237088,0.592018617,92.75668948,0.2099437,31.62068966,4505.64327,91.2228057,2839.244674,95.05,397.2972167,43.21218933,36.14323465,32.08569628,0.9,11.83277342,26.3,76.20786983,0.835,82.25016545,4.0,43.78412432,2.0,52.89805269,58.85599563,7.186305375,89.34660859,28.55,22.76919242,5.82,71.37541699,9.19,22.66949153,9.5,40.06580613,5.5,40.43848965,19.1,32.27386935,6.3,60.56741281,18.6,56.85678074,42.48925269,4.407516518,38.80484115,9.8504,65.927,24.2226,19.1965,19.4823,12.5904,0.0,6.8583,11751.8502827,4943410.49497,41.8726,"POLYGON ((176182.74379999936 -456883.56909999996, 176213.66699999943 -457870.0044999998, 176511.65819999948 -457865.1216000002, 176510.53390000015 -457827.6500000004, 176615.1512000002 -457825.1002000002, 176609.93510000035 -457662.58210000023, 176913.3280000016 -457655.1361999996, 176924.03620000184 -458052.9363000002, 176622.57930000126 -458069.88320000004, 176669.50659999996 -459770.47059999965, 176754.43409999833 -459768.09420000017, 176757.7111000009 -459889.3828999996, 177080.67559999973 -459880.09640000015, 177085.50279999897 -460082.5524000004, 175551.561999999 -460125.14020000026, 175489.0832999982 -460111.52610000037, 175488.1149000004 -460086.25409999955, 175064.5410999991 -460128.9933000002, 175012.54100000113 -458538.8844999997, 175162.9796999991 -458536.3252999997, 175003.5540000014 -457842.6518000001, 174978.4717000015 -456961.2598000001, 175377.08740000054 -456950.6349999998, 175375.98209999874 -456904.62090000045, 175716.623399999 -456896.36000000034, 175719.9437999986 -456941.9968999997, 175781.3471999988 -456939.98979999963, 175780.0614 -456894.31209999975, 176182.74379999936 -456883.56909999996))"
06037214000,90036,Los Angeles,Los Angeles,4277,26.64649772,52.33232476,0.0482775,55.38270068,11.83730224,70.87741133,0.131100246,46.18543871,0.0,0.0,1593.956014,74.53113278,1407.649588,75.6,787.9403354,92.53153491,71.76430891,81.18462508,1.0,17.07726764,21.6,70.44662129,0.6,74.73196559,0.0,0.0,0.0,0.0,52.17479392,6.370531975,75.98008712,31.63,27.97856431,4.43,36.65640236,12.33,49.16500499,5.8,25.05694761,5.4,39.82947625,12.8,16.55778894,7.9,74.7397189,18.7,57.37642586,40.3226977,4.182774347,35.86737267,18.4475,65.7938,15.7587,7.3182,85.9481,0.3507,0.0,3.2967,4069.10124733,1009713.74015,3.0863,"POLYGON ((152821.94399999827 -435928.4093000004, 152845.92080000043 -437190.0285, 152645.36930000037 -437182.65670000017, 151996.6356999986 -437043.6160000004, 151975.2884999998 -435947.59580000024, 152821.94399999827 -435928.4093000004))"
06037214100,90036,Los Angeles,Los Angeles,3668,17.80867834,32.27433182,0.04791979,53.72744244,11.89088295,72.80647169,0.078254875,29.15992533,0.0,0.0,1598.685995,74.56864216,1570.542033,79.5375,787.9403354,92.53153491,63.21826295,70.34656585,4.5,40.83613289,21.1,69.68288228,0.23,40.13236267,0.0,0.0,0.3,12.87514318,50.29160827,6.14059538,71.06409459,31.27,27.33050847,4.78,46.2920195,11.2,39.61864407,1.5,3.872437358,0.5,1.813506564,10.1,10.43969849,3.2,19.58615305,18.2,55.13307985,27.9580162,2.900154991,17.1709531,11.4504,74.5365,14.0131,8.8332,84.4602,1.6085,0.0,1.2541,4304.90926061,1108812.70003,3.8441,"POLYGON ((153479.54729999974 -437176.82919999957, 152845.92080000043 -437190.0285, 152821.94399999827 -435928.4093000004, 153734.84600000083 -435907.6442, 153737.557599999 -436088.2218000004, 153689.2441000007 -436327.8328, 153734.3145999983 -436581.3354000002, 153693.1854000017 -436841.2335000001, 153698.99909999967 -437172.20040000044, 153479.54729999974 -437176.82919999957))"
06037214400,90036,Los Angeles,Los Angeles,2916,23.12452109,44.81845688,0.04863521,56.96328563,11.83730224,70.87741133,0.095829338,35.85563161,0.0,0.0,1555.801982,74.03100775,1316.193825,72.7625,787.9403354,92.53153491,71.85715259,81.27284184,0.0,0.0,3.0,22.11522497,0.235,40.92653872,0.0,0.0,0.0,0.0,44.56063533,5.440844723,55.5818295,31.63,27.97856431,4.81,47.10033359,12.33,49.16500499,2.6,8.985067072,0.9,5.643524158,21.0,36.28140704,8.5,78.33159813,22.8,73.40937896,40.97241468,4.250171116,36.71205245,8.6763,86.8313,4.4925,11.3855,79.8354,2.5034,0.0,1.0631,2425.4153668,344262.798583,5.2126,"POLYGON ((151250.9737999998 -436417.4776999997, 151225.50780000165 -436418.1398, 151215.64240000024 -435964.86390000023, 151975.2884999998 -435947.59580000024, 151983.90520000085 -436401.11510000005, 151250.9737999998 -436417.4776999997))"
06037214700,90048,Los Angeles,Los Angeles,2414,22.07245304,42.28441755,0.04791979,53.72744244,11.71968263,66.9197262,0.606950734,93.130056,0.0,0.0,1665.137716,75.41885471,1122.292637,65.15,787.9403354,92.53153491,58.59047221,63.81852552,0.0,0.0,23.5,72.93707455,0.955,84.59298478,0.0,0.0,0.0,0.0,53.0600156,6.478617366,78.2078407,21.29,10.76769691,5.46,63.53605337,9.93,29.37437687,5.0,21.37433561,4.1,32.03410475,17.6,28.63065327,5.6,52.5247267,11.6,21.07731305,32.8438012,3.406969696,24.10489158,7.2494,67.9785,24.7722,11.4333,70.3397,7.0423,0.4557,3.6868,3116.83134414,592677.489952,7.0422,"POLYGON ((151251.3652999997 -437662.9378000004, 151255.76929999888 -437875.13320000004, 150329.14240000024 -437764.40020000003, 150406.92770000175 -437101.26489999983, 151241.69799999893 -437199.9310999997, 151251.3652999997 -437662.9378000004))"
06037214800,90048,Los Angeles,Los Angeles,2813,23.81867001,46.2934947,0.04863521,56.96328563,11.68771731,65.88674549,0.174031399,57.13752334,0.0,0.0,1611.99528,74.70617654,1371.472776,74.4875,787.9403354,92.53153491,51.98727874,54.3163201,0.1,2.071668533,42.0,87.0994521,0.97,84.77829252,0.0,0.0,1.0,35.71592211,53.64677952,6.550261123,79.50217797,27.51,20.97457627,4.55,39.88965871,13.3,55.77018943,5.3,22.76638826,4.3,33.30626607,16.1,24.72361809,4.9,43.0895367,13.8,32.26869455,35.0545211,3.636293204,27.52143217,8.4607,77.2129,14.3263,6.1856,78.6349,4.9769,0.2844,4.0882,3419.69438761,574933.27187,5.8301,"POLYGON ((150329.55409999937 -437760.8909, 150248.8625999987 -437750.6902999999, 149854.68169999868 -437003.67640000023, 149826.73090000078 -436449.63889999967, 150433.98310000077 -436435.8903000001, 150440.84209999815 -436813.3278999999, 150329.55409999937 -437760.8909))"
06037214600,90048,Los Angeles,Los Angeles,2383,16.14165522,28.29046899,0.04863521,56.96328563,11.71898001,66.90728065,0.10282,38.17050404,0.0,0.0,1610.241353,74.69367342,1378.024646,74.7625,787.9403354,92.53153491,54.41406375,57.76937618,0.0,0.0,24.75,74.16569816,0.8,81.49569821,0.0,0.0,0.2,9.667812142,49.5051268,6.044566149,69.14747978,20.88,10.15702891,2.94,8.596356171,9.71,27.24327019,3.2,12.02227284,4.9,36.97388009,18.2,30.03768844,5.1,45.78344612,18.4,55.95690748,25.74352871,2.670440661,14.2713061,6.6723,76.9198,16.4079,14.4356,73.8565,0.7973,0.0,6.3785,3081.69099334,581209.006813,4.5321,"POLYGON ((151226.1004000008 -436447.0871000001, 151241.69799999893 -437199.9310999997, 150406.92770000175 -437101.26489999983, 150440.84209999815 -436813.3278999999, 150433.98310000077 -436435.8903000001, 151225.50780000165 -436418.1398, 151226.1004000008 -436447.0871000001))"
06037216100,90019,Los Angeles,Los Angeles,2151,21.07765398,40.12859304,0.04716458,50.54138146,12.01976856,79.46484132,0.11536064,41.97884256,0.0,0.0,1782.283956,76.75668917,1162.048349,66.9875,787.9403354,92.53153491,59.97722672,65.69628229,3.5,33.87458007,4.75,28.07570978,0.415,62.59430841,0.0,0.0,2.0,52.89805269,51.32593271,6.266886189,73.64032358,45.2,49.04037886,4.85,48.26789838,9.31,23.69142572,5.6,24.12047583,8.3,54.58113412,11.4,13.26633166,2.7,13.1832379,10.8,17.41444867,32.42317998,3.363337604,23.62581947,5.8577,74.8954,19.2469,15.0628,48.768,13.6681,0.0,3.3008,3406.17881641,676757.465089,19.2004,"POLYGON ((153960.62849999964 -438048.41280000005, 153674.8599999994 -438967.7455000002, 153169.84699999914 -438913.8033999996, 152914.57510000095 -438910.72310000006, 152918.66039999947 -438801.03720000014, 152942.71029999852 -438787.6361999996, 153004.29360000044 -438581.4204000002, 153005.58619999886 -438491.6423000004, 153116.37090000138 -438121.47300000023, 153453.6046999991 -438119.1161000002, 153621.45969999954 -438071.9031999996, 153960.62849999964 -438048.41280000005))"
06037571701,90805,Los Angeles,Long Beach,6247,58.33637205,94.66717095,0.04192559,26.69570629,12.31736907,89.80709396,0.184688215,59.24082141,0.0,0.0,13668.29313,98.67466867,3537.21653,97.825,339.0441176,34.7321094,81.43530679,90.54820416,1.85,23.12430011,22.5,71.69184792,0.975,84.81800132,12.0,90.1301974,0.3,12.87514318,60.30293299,7.36297614,91.3130056,89.38,89.38185444,6.09,77.04644598,19.43,85.69292124,21.9,68.03340926,8.9,57.40966301,46.2,77.65075377,8.8,80.38781884,19.3,60.10139417,76.37850752,7.922933735,88.48966213,10.0688,81.207,8.7242,65.7916,8.5961,12.9182,0.0,1.5688,7493.58804579,1912255.03563,11.1253,"POLYGON ((166418.4360000007 -460740.7424999997, 166571.46130000055 -460750.7056999998, 167174.0951000005 -460735.58299999963, 167191.0773999989 -461447.05790000036, 167134.80950000137 -461448.12990000006, 167283.8920999989 -461901.29420000035, 166202.0304000005 -462384.3992999997, 165924.27010000125 -462492.4804999996, 165942.1261 -462408.5076000001, 165909.08289999887 -462418.89360000007, 166058.7296999991 -461622.6338999998, 166059.3359999992 -461610.64269999973, 165995.71559999883 -461614.61959999986, 165987.77219999954 -461390.48330000043, 166031.27059999853 -461389.7712000003, 166066.11080000177 -461362.0465000002, 166104.6046999991 -460974.74930000026, 166150.7324000001 -460751.2516000001, 166208.57719999924 -460574.6738999998, 166293.84980000183 -460385.04119999986, 166386.25 -460220.00820000004, 166424.4219999984 -460216.95469999965, 166639.21290000156 -459819.3156000003, 166719.00950000063 -460111.9726999998, 166418.4360000007 -460740.7424999997))"
06037572100,90806,Los Angeles,Long Beach,1113,45.24227418,82.2491175,0.04050375,22.19041693,11.53907188,61.7672682,0.691204639,95.14623522,3.86346154,52.44827586,14570.18685,98.94973743,3559.884829,97.8875,339.0441176,34.7321094,48.54896622,49.50220542,9.0,58.17469205,28.3,78.11721733,0.01,1.800132363,11.0,86.95926081,0.25,11.59221077,58.49487993,7.14221322,88.72433105,97.81,91.98654038,7.25,92.10931486,19.77,86.54037886,15.1,55.53024551,1.3,9.46000812,20.1,34.48492462,3.8,28.20145757,-999.0,-999.0,61.06561849,6.334489434,67.23398891,9.2543,76.1006,14.6451,32.0755,23.8095,13.1177,0.5391,3.9533,4109.28992466,790449.771958,26.505,"POLYGON ((167075.1218000017 -464654.67870000005, 166163.79459999874 -464678.41170000006, 166101.05669999868 -464441.45469999965, 166094.6281999983 -463959.85059999954, 166160.56439999864 -463255.5867999997, 166284.78280000016 -463238.3706, 166448.06060000136 -463566.92929999996, 166846.02629999816 -464266.4910000004, 167085.49280000106 -464654.59229999967, 167075.1218000017 -464654.67870000005))"
06037572301,90810,Los Angeles,Long Beach,3841,69.64688707,99.01664145,0.04050375,22.19041693,11.72604257,67.06907281,0.559942219,91.71126322,6.90201833,57.13793103,13332.23275,98.59964991,2233.800035,90.1375,337.4409677,32.98363932,81.52881544,90.6742281,8.9,54.94587533,12.45,52.56516686,1.395,89.62276638,22.0,99.03401932,4.0,70.42382589,70.31475203,8.585417256,98.54387057,79.55,84.833001,5.46,63.53605337,21.11,90.83998006,34.6,84.83928119,12.7,70.52375152,51.2,83.24120603,9.1,82.32691307,19.9,62.4207858,78.20336617,8.11223089,90.56984367,16.0635,77.636,6.3004,64.3322,7.6022,7.7324,0.0,2.9419,5865.4313053,820274.526972,17.3913,"POLYGON ((165201.1409999989 -463977.9341000002, 165224.16360000148 -464094.07770000026, 165383.48319999874 -464091.0769999996, 165512.52679999918 -464108.0554999998, 165626.05820000172 -464147.06510000024, 165637.12950000167 -464689.5861999998, 165233.27180000022 -464695.9780000001, 165228.1297999993 -464358.87959999964, 164856.35220000148 -464366.4249999998, 164720.8669999987 -464707.05090000015, 164689.98259999976 -464828.08860000037, 164693.80209999904 -465510.4992000004, 164600.86100000143 -465488.5059000002, 164599.66959999874 -465424.9720999999, 164568.91230000183 -465394.9353, 164383.71189999953 -464417.8827999998, 164377.31489999965 -464105.9857000001, 164329.20169999823 -463989.5334999999, 164586.58080000058 -464005.89639999997, 165029.8935999982 -463996.5736999996, 165201.1409999989 -463977.9341000002))"
06037572302,90810,Los Angeles,Long Beach,3610,51.14029783,89.05698437,0.03975537,20.84629745,11.66595061,65.05289359,0.938684511,97.82202862,6.67038278,56.82758621,14543.73682,98.93723431,2254.188576,90.25,339.0441176,34.7321094,85.2834649,93.52236925,0.0,0.0,6.55,36.24439648,0.25,43.29583058,10.0,82.96934061,0.2,9.667812142,57.97770189,7.079065885,87.76602365,79.55,84.833001,5.5,64.47267129,21.11,90.83998006,23.0,69.91900785,11.4,66.8561375,28.7,51.74623116,5.6,52.5247267,18.2,55.13307985,69.6421937,7.224159044,79.6394352,12.9363,79.8892,7.1745,55.374,2.1607,12.5208,0.0,4.0166,3463.31709624,752096.664105,25.928,"POLYGON ((166170.6651000008 -465481.6682000002, 165249.10280000046 -465502.5033999998, 165233.27180000022 -464695.9780000001, 166163.79459999874 -464678.41170000006, 166185.14350000024 -465277.74739999976, 166170.6651000008 -465481.6682000002))"
06037228600,90011,Los Angeles,Los Angeles,5301,54.74875224,92.30963187,0.04539285,42.56378345,12.05265861,81.33167393,0.137690023,48.01493466,0.0,0.0,3169.553263,85.44636159,1014.701527,58.8625,787.9403354,92.53153491,93.15654076,98.75236295,6.35,46.77118328,0.0,0.0,0.2,35.6187955,0.0,0.0,1.3,39.28980527,50.40391489,6.154307997,71.41257001,69.72,78.40229312,5.26,59.18655376,22.77,94.90279163,60.7,99.39255885,23.2,90.48585736,66.0,95.51507538,10.8,89.18532015,34.2,95.52598226,85.75908582,8.896004599,97.12556732,14.9972,80.0415,4.9613,92.077,0.4905,6.395,0.283,0.6791,2921.02001181,527125.300579,0.0755,"POLYGON ((161065.07779999822 -444595.3130000001, 160257.03240000084 -444624.44859999977, 160243.27490000054 -443968.5928999996, 161051.3198999986 -443947.3340999996, 161065.07779999822 -444595.3130000001))"
06037229200,90011,Los Angeles,Los Angeles,5072,55.24799835,92.70045386,0.04539285,42.56378345,12.10765122,85.06533914,0.112231576,40.94586185,0.0,0.0,3356.523315,86.19654914,713.6654335,37.2625,787.9403354,92.53153491,90.70840054,97.24007561,29.15,88.3351997,5.5,32.37589241,0.105,16.8762409,0.0,0.0,1.75,43.94043528,52.25232156,6.379998084,76.12943373,69.72,78.40229312,5.04,53.46420323,22.77,94.90279163,53.2,97.70944065,28.9,95.10082555,57.2,89.35929648,8.4,77.7589797,36.1,96.92015209,83.47975078,8.659563471,95.57488654,16.2658,75.8084,7.9259,85.1144,0.2169,13.545,0.0,0.0,2718.10916483,445044.997523,1.1238,"POLYGON ((161076.69799999893 -445147.47559999954, 160268.36149999872 -445172.8432, 160257.03240000084 -444624.44859999977, 161065.08540000021 -444595.31269999966, 161076.69799999893 -445147.47559999954))"
